21,28,9,83
17,27,6,76
26,9,7,80
33,22,8,72
16,24,9,81
16,24,8,77
33,22,8,73
26,9,7,80
32,34,5,83
3,26,6,84
3,26,7,71
32,34,7,83
26,9,6,81
14,23,6,76
8,9,5,74
8,9,5,78
14,23,7,80
26,9,6,77
9,7,9,86
19,17,10,80
19,17,7,84
9,7,5,83
26,9,8,85
9,16,5,78
20,1,6,82
20,1,7,79
9,16,5,83
26,9,5,79
13,6,5,81
8,7,8,78
8,7,8,87
13,6,5,79
26,9,6,81
23,27,6,79
14,7,5,88
14,7,7,83
23,27,5,82
26,9,7,87
25,21,6,76
32,3,5,79
32,3,7,79
25,21,7,81
26,9,9,81
16,15,5,83
11,2,6,82
11,2,6,82
16,15,6,83
26,9,8,78
22,27,5,83
7,30,5,77
