21,27,18,28,0,0
21,27,18,16,28,0
21,27,18,4,28,0
17,27,0,0,0,0
17,35,27,0,0,0
17,22,18,27,0,0
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
33,22,0,0,0,0
33,7,22,0,0,0
33,35,22,0,0,0
16,18,26,32,24,0
16,3,18,26,32,24
16,28,4,2,10,24
16,18,26,32,24,0
16,3,18,26,32,24
16,28,4,2,10,24
33,22,0,0,0,0
33,7,22,0,0,0
33,35,22,0,0,0
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
32,26,18,3,34,0
32,26,18,27,17,34
32,26,18,22,17,34
3,18,26,0,0,0
3,18,4,26,0,0
3,16,18,26,0,0
3,18,26,0,0,0
3,18,4,26,0,0
3,16,18,26,0,0
32,26,18,3,34,0
32,26,18,27,17,34
32,26,18,22,17,34
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
14,23,0,0,0,0
14,9,23,0,0,0
14,9,12,23,0,0
8,10,29,9,0,0
8,24,20,9,0,0
8,24,12,9,0,0
8,10,29,9,0,0
8,24,20,9,0,0
8,24,12,9,0,0
14,23,0,0,0,0
14,9,23,0,0,0
14,9,12,23,0,0
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
9,29,7,0,0,0
9,29,33,7,0,0
9,29,10,7,0,0
19,5,7,22,17,0
19,29,33,22,17,0
19,29,33,35,17,0
19,5,7,22,17,0
19,29,33,22,17,0
19,29,33,35,17,0
9,29,7,0,0,0
9,29,33,7,0,0
9,29,10,7,0,0
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
9,29,33,22,18,16
9,29,2,4,28,16
9,29,7,22,18,16
20,9,29,33,1,0
20,24,10,29,33,1
20,24,10,7,33,1
20,9,29,33,1,0
20,24,10,29,33,1
20,24,10,7,33,1
9,29,33,22,18,16
9,29,2,4,28,16
9,29,7,22,18,16
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
13,3,16,28,6,0
13,3,18,26,6,0
13,3,18,28,6,0
8,10,7,0,0,0
8,10,2,7,0,0
8,15,2,7,0,0
8,10,7,0,0,0
8,10,2,7,0,0
8,15,2,7,0,0
13,3,16,28,6,0
13,3,18,26,6,0
13,3,18,28,6,0
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
23,29,33,30,27,0
23,29,33,35,27,0
23,29,33,31,30,27
14,9,29,7,0,0
14,23,29,7,0,0
14,9,29,33,7,0
14,9,29,7,0,0
14,23,29,7,0,0
14,9,29,33,7,0
23,29,33,30,27,0
23,29,33,35,27,0
23,29,33,31,30,27
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
25,33,31,21,0,0
25,33,30,21,0,0
25,1,31,21,0,0
32,26,18,3,0,0
32,26,4,18,3,0
32,26,18,16,3,0
32,26,18,3,0,0
32,26,4,18,3,0
32,26,18,16,3,0
25,33,31,21,0,0
25,33,30,21,0,0
25,1,31,21,0,0
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
16,18,26,15,0,0
16,28,4,15,0,0
16,18,4,15,0,0
11,16,28,4,2,0
11,16,18,4,2,0
11,16,18,22,2,0
11,16,28,4,2,0
11,16,18,4,2,0
11,16,18,22,2,0
16,18,26,15,0,0
16,28,4,15,0,0
16,18,4,15,0,0
26,15,10,29,9,0
26,32,24,20,9,0
26,15,10,12,9,0
22,18,27,0,0,0
22,17,27,0,0,0
22,35,27,0,0,0
7,33,30,0,0,0
7,33,31,30,0,0
7,22,33,30,0,0
