10,12,4,76
22,33,5,85
16,5,3,78
5,3,4,73
25,20,4,79
25,20,4,78
5,3,3,86
16,5,5,74
7,8,3,77
5,18,4,84
5,18,3,75
7,8,4,76
16,5,3,81
3,13,4,82
30,15,4,81
30,15,4,81
3,13,3,78
16,5,5,80
20,25,5,78
2,8,4,74
2,8,4,81
20,25,3,81
16,5,5,82
1,15,4,80
9,6,3,83
9,6,4,74
1,15,5,82
16,5,4,84
29,30,5,80
3,30,4,80
3,30,5,85
29,30,5,80
16,5,4,78
23,30,3,77
2,7,4,83
2,7,4,75
23,30,3,80
16,5,3,76
34,23,4,77
29,13,4,78
29,13,5,83
34,23,3,80
16,5,4,78
29,10,5,74
3,1,4,75
3,1,5,78
29,10,6,80
16,5,5,81
31,5,3,79
11,29,4,81
