76,85,19.9,57.1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,82,15.4,15.4,76,74,15.4,15.4,77,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,82,11,11,76,74,11,11,73.1,11,11,19.9,11,82,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,82,9.6,9.6,74,58.1,9.7,9.7,77,9.6,9.6,16,9.6,82,70.1,19.9,78,9.6,19.9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.1,82,8.6,8.5,19.9,38.2,8.6,8.5,19.9,8.5,8.6,19.9,8.5,82,19.9,81,78,8.6,74,67.1,55.2,19.9,8.6,19.9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,84.2,7.8,7.8,19.9,54.1,7.8,7.8,11.4,7.8,7.8,11.4,7.8,82,19.9,70.1,78,6.8,19.9,64.2,79,51.1,7.8,19,51.1,19.9,16,7.8,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,74,7.5,4.9,51.1,19.9,4.9,7.5,9.5,7.5,7.5,9.8,7.5,82,27,63,78,7.5,44.6,69.2,80.5,19.9,7.4,16,51.1,19.9,19,7.4,19.9,19.9,59.3,26.2,7.4,19.9,81.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,74,6.4,6.4,31.2,19.9,6.5,6.4,14.8,6.4,6.4,14.7,6.4,77,19.9,70.1,78,6.4,18,60.5,79,19.9,6.4,17,19.9,51.1,16,6.5,17,19.9,46.1,17,6.4,17,26.5,41.8,17,6.4,40,25.2,0,0,0,0,0,0,0,0,0,0
76,74,5.7,6,31.2,19.9,6,6.1,14.8,5.7,5.7,14.7,6,77,70.1,19.9,78,5.7,18,60.5,79,19.9,6.1,16,51.1,19.9,16,6,17.2,26.2,19.9,17.2,6,17.3,38.8,26.5,17.3,6,17,17,17.1,17.1,6,74,19.9,0,0,0,0,0
71.6,74,5.5,6,11.2,11.2,6,5.2,13.7,6,6,13.6,5.3,77,50.2,19.9,78,5.2,11.2,62.7,69,11.2,5.2,13,55.6,15.4,13,5.5,19.9,18.7,19.9,19.9,5.3,19.9,58,24.3,25.3,5.2,12.3,12.3,12.2,12.2,5.3,71,18.7,18.6,74.6,5.3,48.6,64
