79,75,74,79,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,19.9,74,59.1,61.1,19.9,19.9,72,77,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,13,19.9,22,47.5,33.5,34.5,64.1,22.5,46.5,26.5,72,79,40.5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.2,13,59.1,22,33.5,47.5,34.5,60.6,22.5,26.5,46.5,55.6,19.9,19.9,19.9,19.9,27.5,19.9,9.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,13.7,39.2,27.65,19.9,50.1,17.1,19.9,24.7,40.65,31.65,19.9,19.9,32.65,13,17.15,19.9,19.9,9.5,19.9,59.1,11,60.6,17.1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,13.6,19.9,12.4,19.9,50.1,12.4,19.9,44.6,45.8,26.6,19.9,19.9,19.9,36.5,19.9,26.9,59.1,9.5,19.9,59.1,11,20.8,12.4,28.2,73,13.6,19.9,76,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.2,11.2,21.3,18.7,50.1,19.9,18.7,19.9,18,19.9,53,17.9,39.2,17.9,19.9,19.9,14.1,19.9,9,19.9,59.1,11,19.9,11.4,19.9,19.9,11.5,19.9,19.9,71,59.9,58.2,19.9,77.1,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.2,9.5,19.7,13,19.9,50.1,12.9,19.9,16.7,56.6,19.9,16.7,19.9,16,19.9,19.9,16,21.7,11,59.1,19.9,8.6,19.9,13.3,53.1,19.9,13.4,19.7,25,71,45.4,57.2,19.8,19.9,13.4,13,19.9,19.8,71,19.1,0,0,0,0,0,0,0,0,0,0
49.2,10.9,16.4,10.5,50.1,19.9,10.5,19.8,14.5,19.3,55.8,14.4,16.4,13.1,19.9,19.9,13.1,19.8,11,19.9,59.1,8,19.7,11.4,73,15.3,11.4,16.4,25,37.3,41.7,54.3,16.4,22.8,10,9.9,19.9,16.4,51.1,22.9,19.9,19.9,19.7,15.6,15.6,0,0,0,0,0
10.4,9.7,13.2,10.1,26.3,48.3,10.1,14.2,10.7,20.7,55.6,10.7,14.2,10.9,10.3,10.4,10.8,14.2,9.5,13,79,9.5,13.2,10.6,16.7,73,10.7,13.2,19.9,19.1,59.9,25,14.2,77.1,10.1,10.7,57.9,13.2,19.9,19,19,51.1,13.2,11.5,10.8,10.9,11.4,14.2,26,66.9
