2,5,7,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,8,10,13,18,19,22,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,7,10,15,16,20,22,26,30,31,36,38,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,7,11,13,18,19,23,26,28,33,36,37,40,43,47,50,53,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,7,10,15,16,19,23,27,30,31,35,37,41,45,47,49,53,57,58,61,65,67,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,8,12,13,16,20,23,26,28,33,35,37,42,44,47,50,52,55,58,61,65,67,70,73,77,79,82,86,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,7,11,13,16,19,23,26,28,33,35,37,41,43,47,51,52,57,58,61,65,67,70,73,77,79,83,85,89,93,95,97,100,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,7,10,13,16,19,23,26,30,31,35,37,41,44,47,50,52,57,58,61,65,67,70,73,77,79,82,85,88,93,95,97,100,104,107,109,113,115,120,0,0,0,0,0,0,0,0,0,0
1,4,7,10,13,16,19,22,26,30,31,35,37,40,44,47,50,52,55,58,61,65,67,70,73,77,79,83,85,90,91,95,97,100,104,107,109,112,115,120,123,124,128,130,134,0,0,0,0,0
1,4,7,10,13,16,19,23,26,30,31,35,37,40,43,47,50,52,56,60,61,65,67,70,73,77,79,83,85,88,93,95,97,100,104,107,111,112,115,120,123,124,127,132,133,136,140,142,145,149
