32,26,18,3,13,0,0
32,26,18,27,17,13,0
32,26,18,22,17,13,0
1,33,29,9,20,0,0
1,33,29,10,24,20,0
1,33,7,10,24,20,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
8,10,2,22,17,0,0
8,15,2,22,17,0,0
8,10,7,22,17,0,0
9,29,7,0,0,0,0
9,29,33,7,0,0,0
9,29,10,7,0,0,0
9,29,7,0,0,0,0
9,29,33,7,0,0,0
9,29,10,7,0,0,0
8,10,2,22,17,0,0
8,15,2,22,17,0,0
8,10,7,22,17,0,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
34,17,22,33,29,0,0
34,17,35,33,29,0,0
34,17,22,7,29,0,0
15,2,7,33,1,0,0
15,10,29,33,1,0,0
15,2,22,33,1,0,0
15,2,7,33,1,0,0
15,10,29,33,1,0,0
15,2,22,33,1,0,0
34,17,22,33,29,0,0
34,17,35,33,29,0,0
34,17,22,7,29,0,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
8,10,29,33,31,0,0
8,10,7,33,31,0,0
8,10,29,33,30,31,0
20,24,10,2,22,17,34
20,24,32,26,18,3,34
20,24,10,7,22,17,34
20,24,10,2,22,17,34
20,24,32,26,18,3,34
20,24,10,7,22,17,34
8,10,29,33,31,0,0
8,10,7,33,31,0,0
8,10,29,33,30,31,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
21,31,33,29,9,14,0
21,31,33,29,23,14,0
21,30,33,29,9,14,0
23,9,0,0,0,0,0
23,14,9,0,0,0,0
23,12,9,0,0,0,0
23,9,0,0,0,0,0
23,14,9,0,0,0,0
23,12,9,0,0,0,0
21,31,33,29,9,14,0
21,31,33,29,23,14,0
21,30,33,29,9,14,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
17,22,2,10,24,20,0
17,22,7,10,24,20,0
17,22,33,29,9,20,0
11,16,18,22,0,0,0
11,34,17,22,0,0,0
11,16,3,18,22,0,0
11,16,18,22,0,0,0
11,34,17,22,0,0,0
11,16,3,18,22,0,0
17,22,2,10,24,20,0
17,22,7,10,24,20,0
17,22,33,29,9,20,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
33,22,18,0,0,0,0
33,30,27,18,0,0,0
33,7,22,18,0,0,0
5,29,10,24,0,0,0
5,7,10,24,0,0,0
5,29,12,24,0,0,0
5,29,10,24,0,0,0
5,7,10,24,0,0,0
5,29,12,24,0,0,0
33,22,18,0,0,0,0
33,30,27,18,0,0,0
33,7,22,18,0,0,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
17,27,18,0,0,0,0
17,22,18,0,0,0,0
17,34,3,18,0,0,0
8,10,2,22,17,0,0
8,15,2,22,17,0,0
8,10,7,22,17,0,0
8,10,2,22,17,0,0
8,15,2,22,17,0,0
8,10,7,22,17,0,0
17,27,18,0,0,0,0
17,22,18,0,0,0,0
17,34,3,18,0,0,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
10,15,26,6,0,0,0
10,2,15,26,6,0,0
10,2,4,26,6,0,0
1,33,29,10,8,0,0
1,33,7,10,8,0,0
1,25,7,10,8,0,0
1,33,29,10,8,0,0
1,33,7,10,8,0,0
1,25,7,10,8,0,0
10,15,26,6,0,0,0
10,2,15,26,6,0,0
10,2,4,26,6,0,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
30,33,29,10,0,0,0
30,33,7,10,0,0,0
30,31,33,29,10,0,0
29,33,0,0,0,0,0
29,7,33,0,0,0,0
29,10,7,33,0,0,0
29,33,0,0,0,0,0
29,7,33,0,0,0,0
29,10,7,33,0,0,0
30,33,29,10,0,0,0
30,33,7,10,0,0,0
30,31,33,29,10,0,0
12,23,14,0,0,0,0
12,9,14,0,0,0,0
12,23,9,14,0,0,0
14,9,0,0,0,0,0
14,23,9,0,0,0,0
14,23,12,9,0,0,0
28,18,26,32,0,0,0
28,4,26,32,0,0,0
28,6,26,32,0,0,0
