73,74,85,78,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.1,74,67.1,78,77,78,79,19.9,79,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.4,77,9.5,78,74,78,79,18.4,84.5,18.4,18.4,79,18.4,78.5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2,77,13.1,78,74,78,79,13.1,88,13.2,13.2,79,13.1,19.9,74,70,67.1,13.1,75,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,77,11.5,59.2,74,78,79,11.5,88,11.5,11.5,79,11.5,19.9,19.9,54.1,67.1,11.5,75,19.9,19.9,23,11.5,70,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2,77,9.2,32.9,74,75.3,79,9.2,88,9.2,9.3,79,9.3,19.9,50.1,19.9,67.1,9.3,62.1,19.9,46.2,19.9,9.3,55.6,6.7,9.5,19.9,9.3,60.6,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,65.5,9.9,52.6,74,74.4,79,10,87.7,13.5,11.3,79,10,61.8,70,19.9,19.9,9.9,24,14.3,14.3,19.9,9.9,19.9,9.5,7.6,35.7,6.3,36.6,10,13.1,53.9,9.9,42.4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.8,57,9,68.2,74,78,43.8,8.6,88,11,11,79,8.6,67.1,50.1,19.9,19.9,8.7,19.9,17.7,17.7,19.9,9,19.9,6,9.5,49.6,8.7,58,9.5,9.5,34.7,8.7,17.8,72,26,17.8,8.7,35.4,19.8,0,0,0,0,0,0,0,0,0,0
17.4,10.15,9,48.5,58.5,74,71.8,8.3,66.85,12.7,12.65,79,8.2,19.2,35.5,70,19.3,8.25,12.7,14.7,14.7,12.7,9,19.9,9.7,7.3,19.9,8.3,63.85,6.3,6.85,54.9,8.3,12,81,74,12.1,8.3,19.9,16.2,14.7,27,8.2,74.7,14.7,0,0,0,0,0
24.7,9.7,9,75.5,32.5,74,36.2,7.3,79,13.1,13.7,67.3,7.3,30.9,47.4,46.1,19.9,7.5,13.2,12.5,12.5,13.2,9,19.9,9.5,9.5,19.9,7.3,44.6,6,6,65,7.3,17.7,79,73.3,17.7,7.5,17.8,12.5,12.5,17.8,7.3,56.1,12.5,12.5,25.9,7.5,40.4,19.7
