79,79,75,72,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,75,72,76,79,75,74,79,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,15,73,72,79,76,75,75,81,19.9,55.1,79,74,77,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,16,19.9,72,76,79,75,73,81,48.1,19.9,79,19.9,19.9,79,68.1,56.1,54.1,76,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,18,48.2,72,76,74.1,75,54.1,78.1,45.6,19.9,79,19.9,19.9,19.9,76.5,54.1,73,19.9,9.5,10,80,19.9,19.9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,16,48.2,72,74.1,76,75,34.2,81,45.6,19.9,79,73,56.1,18,19.9,19.9,19.9,19.9,9.5,10,80,19.9,19.9,50.1,19.9,38.6,19.9,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,16,19.9,72,76,74.1,75,74,81,19.9,40.1,79,19.9,19,38.1,19.9,18,33.2,19.9,12.5,12.5,80,29.2,51.1,50.1,19.9,19.9,19.9,19.9,74,86,64.1,19.9,76,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.5,18.5,48.2,72,76,74.1,75,19.9,79,19.9,19.9,79,19.9,18.5,18.3,18.2,19.9,19.9,19.9,19.9,19.9,19.9,34.2,19.9,36,34,32.6,19.9,77,73.5,86,56.2,19.9,76,79,56,41.1,33.2,18.5,38.2,0,0,0,0,0,0,0,0,0,0
46.5,12.5,33.2,47.5,28,51,75,19.9,79,19.9,25.1,79,34.2,18,18.2,18.3,19.9,19.9,43,19.9,19.9,19.9,19.9,32.6,34,36,19.9,19.9,77,74,86,56.2,28.3,76,56,79,40.6,19.9,12.5,16.5,16.5,12.5,19.9,76,38.5,0,0,0,0,0
44.2,14.8,18.3,66.1,59.1,19.9,75,25.1,26.8,18,19.9,63.2,18.5,23.1,14.8,14.8,19.9,18.5,21,19.9,19.9,19.9,18.5,36.3,19.9,19.9,34.8,18.5,19.9,74,86,53.4,18.2,33.7,79,50.2,76,18.3,14.8,35.1,19.9,14.8,19.9,61.1,19.9,76,76,18.2,77,23
