76,74,79,78,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,15,79,71,18,77,78,66,74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,15,5,78,81,14,71,74,4,23,69,24,66,71,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,71,5,71,12,4,78,5,70,23,69,4,6,79,86,8,25,73,77,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,65,5,71,14,4,6,69,4,23,23,70,5,71,12,82,77,12,76,79,74,80,4,73,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,20,5,3,6,12,68,4,4,23,27,70,5,67,12,82,77,16,76,79,74,80,61,37,8,66,42,4,71,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,53,5,65,12,4,6,4,67,26,58,4,5,79,81,13,36,3,76,74,76,80,8,4,4,69,75,61,17,8,4,71,4,75,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.5,53.5,5,65,14,4,6,4,71,3,5,21,5,79,13,81,77,11,76,79,74,80,4,4,4,64,75,4,14,5,4,71,54,41.5,4,75,78,3,53.5,7.5,0,0,0,0,0,0,0,0,0,0
55,8,5,3,6,12,68,4,74,6,5,12,5,79,86,8,77,54,76,33,65,80,19,61,4,64,18,4,34,5,4,71,4,24,61,4,78,3,3,33,3,71,6,27,62,0,0,0,0,0
40,48,5,71,14,4,73,4,57,3,12,4,5,79,63,22,77,3,76,74,73,80,4,3,4,64,3,7,71,5,4,19,4,36,4,66,39,3,3,5,3,41,57,4,28,82,20,3,75,5
