8,15,5,84
31,5,5,80
34,24,5,82
30,12,6,80
33,9,9,82
33,9,8,77
30,12,6,77
34,24,10,78
17,33,8,81
2,24,5,71
2,24,7,77
17,33,6,87
34,24,6,75
17,22,5,84
6,25,8,85
6,25,5,79
17,22,8,82
34,24,10,83
7,9,6,81
7,20,6,85
7,20,8,83
7,9,6,80
34,24,7,82
17,1,5,83
3,4,7,79
3,4,6,82
17,1,6,81
34,24,5,81
15,33,8,82
15,18,7,83
15,18,10,77
15,33,6,79
34,24,5,82
15,22,9,77
24,20,7,82
24,20,6,83
15,22,5,80
34,24,6,80
4,24,5,85
9,26,7,88
9,26,8,85
4,24,7,84
34,24,9,87
4,14,9,79
4,20,8,83
4,20,5,80
4,14,6,73
34,24,5,80
10,17,5,78
10,17,6,80
