8,15,0,0,0,0
8,10,15,0,0,0
8,10,2,15,0,0
31,33,29,5,0,0
31,33,7,5,0,0
31,33,25,5,0,0
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
30,33,29,12,0,0
30,33,29,10,12,0
30,31,33,29,12,0
33,29,9,0,0,0
33,29,23,9,0,0
33,7,29,9,0,0
33,29,9,0,0,0
33,29,23,9,0,0
33,7,29,9,0,0
30,33,29,12,0,0
30,33,29,10,12,0
30,31,33,29,12,0
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
17,22,33,0,0,0
17,35,33,0,0,0
17,27,30,33,0,0
2,10,24,0,0,0
2,15,10,24,0,0
2,7,10,24,0,0
2,10,24,0,0,0
2,15,10,24,0,0
2,7,10,24,0,0
17,22,33,0,0,0
17,35,33,0,0,0
17,27,30,33,0,0
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
17,22,0,0,0,0
17,35,22,0,0,0
17,27,18,22,0,0
6,26,15,2,7,25
6,26,18,22,7,25
6,26,4,2,7,25
6,26,15,2,7,25
6,26,18,22,7,25
6,26,4,2,7,25
17,22,0,0,0,0
17,35,22,0,0,0
17,27,18,22,0,0
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
7,29,9,0,0,0
7,33,29,9,0,0
7,10,29,9,0,0
7,10,24,20,0,0
7,29,9,20,0,0
7,2,10,24,20,0
7,10,24,20,0,0
7,29,9,20,0,0
7,2,10,24,20,0
7,29,9,0,0,0
7,33,29,9,0,0
7,10,29,9,0,0
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
17,22,33,1,0,0
17,35,33,1,0,0
17,27,30,33,1,0
3,18,4,0,0,0
3,18,26,4,0,0
3,16,28,4,0,0
3,18,4,0,0,0
3,18,26,4,0,0
3,16,28,4,0,0
17,22,33,1,0,0
17,35,33,1,0,0
17,27,30,33,1,0
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
15,2,7,33,0,0
15,10,29,33,0,0
15,2,22,33,0,0
15,26,18,0,0,0
15,4,18,0,0,0
15,2,4,18,0,0
15,26,18,0,0,0
15,4,18,0,0,0
15,2,4,18,0,0
15,2,7,33,0,0
15,10,29,33,0,0
15,2,22,33,0,0
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
15,2,22,0,0,0
15,26,18,22,0,0
15,2,7,22,0,0
24,20,0,0,0,0
24,12,9,20,0,0
24,10,29,9,20,0
24,20,0,0,0,0
24,12,9,20,0,0
24,10,29,9,20,0
15,2,22,0,0,0
15,26,18,22,0,0
15,2,7,22,0,0
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
4,2,10,24,0,0
4,15,10,24,0,0
4,26,32,24,0,0
9,29,10,15,26,0
9,20,24,32,26,0
9,12,10,15,26,0
9,29,10,15,26,0
9,20,24,32,26,0
9,12,10,15,26,0
4,2,10,24,0,0
4,15,10,24,0,0
4,26,32,24,0,0
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
4,2,29,9,14,0
4,2,29,23,14,0
4,2,10,29,9,14
4,2,10,24,20,0
4,15,10,24,20,0
4,26,32,24,20,0
4,2,10,24,20,0
4,15,10,24,20,0
4,26,32,24,20,0
4,2,29,9,14,0
4,2,29,23,14,0
4,2,10,29,9,14
34,17,22,2,10,24
34,3,18,26,32,24
34,17,22,7,10,24
10,2,22,17,0,0
10,7,22,17,0,0
10,2,7,22,17,0
10,2,22,17,0,0
10,7,22,17,0,0
10,2,7,22,17,0
