84,71,79,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,71,76,13,52.1,70,19.9,74,81,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,71,19.9,24,41.1,70,19.9,36.2,77,19.9,74.1,79,19.9,84,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,77,19,19.9,19.9,25.3,19.9,19,77,19.9,74.1,54.2,19,38.8,19.9,51.1,79,19,19.9,61.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,77,15.2,25.3,19.9,19.9,19.9,15.2,19.9,34.3,19.9,79,15.2,59.1,51.1,19.9,73.1,15.2,19.9,19.9,19.9,61.1,15.2,19.9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,77,12.7,19.9,25.3,19.9,19.9,12.7,57.1,34.3,19.9,19.9,12.7,79,19.9,51.1,53.2,12.7,34.2,19.9,19.9,46.8,12.6,19.9,13,75,19.9,12.6,82,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,77,10.9,25.3,19.9,19.9,19.9,10.9,19.9,19.9,60.1,19.9,10.8,79,51.1,19.9,53.2,10.9,19.9,41.2,14,19.9,10.9,57.1,13,75,19.9,10.8,19.9,16,75,55.2,10.8,19.9,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,77,10.8,19.9,19.9,19.9,25.3,10.8,57.1,19.9,44.7,19.9,10.9,44.2,19.9,51.1,69.5,10.8,19.9,19.9,21.3,19.9,9.5,28.9,19.9,55.1,19.9,10.9,55.2,68.1,19.9,19.9,10.9,16,19.9,76.1,19.9,10.9,19.9,77,0,0,0,0,0,0,0,0,0,0
79,77,9.2,19.9,16.6,16.5,32,10,41.4,18.8,18.8,19.9,9.2,50.9,38.2,19.9,59.1,10,19.9,19.9,21.3,19.9,9.3,19.9,19.9,75,22.2,9.2,19.9,68.1,44.9,19.9,9.2,20.3,36.8,83,34.9,9.3,15.9,19.9,22.3,18.8,9.3,40.9,13,0,0,0,0,0
79,77,8.5,31.1,17,17,19.9,10,19.9,16.2,16.2,39.2,8.5,19.9,39.1,19.9,50,10,24.2,19.9,19.9,17,8.4,23.1,37.7,75,19.9,8.5,19.9,40.7,50.3,21.2,8.4,34,38.2,79,19.9,8.5,16.2,19.9,20.9,16.2,9,19.9,8.5,8.5,20.1,8.4,22,20.1
