15,30,10,77
18,15,7,80
24,9,8,71
3,16,7,75
14,17,9,80
14,17,6,83
3,16,6,76
24,9,7,75
29,8,10,76
27,14,9,79
27,14,10,81
29,8,10,79
24,9,9,72
3,34,5,78
34,6,5,80
34,6,6,82
3,34,10,82
24,9,9,87
19,10,8,82
15,33,5,79
15,33,5,79
19,10,5,76
24,9,7,79
30,2,8,78
18,14,9,77
18,14,5,81
30,2,5,78
24,9,9,81
18,23,7,81
25,15,10,83
25,15,6,85
18,23,6,88
24,9,5,81
33,30,6,84
16,28,7,77
16,28,7,78
33,30,10,81
24,9,5,84
12,14,9,81
10,27,9,73
10,27,8,79
12,14,5,79
24,9,6,72
6,22,7,81
24,6,5,86
24,6,6,81
6,22,6,87
24,9,7,79
11,15,5,78
29,6,5,76
