16,28,4,2,10,12
16,18,26,15,10,12
16,18,26,32,24,12
22,2,10,8,0,0
22,2,15,8,0,0
22,7,10,8,0,0
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
16,28,4,2,10,12
16,18,26,15,10,12
16,18,26,32,24,12
24,10,2,22,0,0
24,10,7,22,0,0
24,10,2,7,22,0
24,10,2,22,0,0
24,10,7,22,0,0
24,10,2,7,22,0
16,28,4,2,10,12
16,18,26,15,10,12
16,18,26,32,24,12
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
15,2,22,0,0,0
15,26,18,22,0,0
15,2,7,22,0,0
23,29,33,30,0,0
23,29,33,31,30,0
23,9,29,33,30,0
23,29,33,30,0,0
23,29,33,31,30,0
23,9,29,33,30,0
15,2,22,0,0,0
15,26,18,22,0,0
15,2,7,22,0,0
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
17,27,18,26,32,0
17,22,18,26,32,0
17,27,18,4,26,32
3,18,26,15,10,12
3,18,26,32,24,12
3,18,4,2,10,12
3,18,26,15,10,12
3,18,26,32,24,12
3,18,4,2,10,12
17,27,18,26,32,0
17,22,18,26,32,0
17,27,18,4,26,32
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
25,7,22,18,0,0
25,33,22,18,0,0
25,33,30,27,18,0
1,31,0,0,0,0
1,33,31,0,0,0
1,33,30,31,0,0
1,31,0,0,0,0
1,33,31,0,0,0
1,33,30,31,0,0
25,7,22,18,0,0
25,33,22,18,0,0
25,33,30,27,18,0
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
21,27,18,28,0,0
21,27,18,16,28,0
21,27,18,4,28,0
23,29,0,0,0,0
23,9,29,0,0,0
23,19,29,0,0,0
23,29,0,0,0,0
23,9,29,0,0,0
23,19,29,0,0,0
21,27,18,28,0,0
21,27,18,16,28,0
21,27,18,4,28,0
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
7,22,18,0,0,0
7,2,4,18,0,0
7,2,22,18,0,0
10,2,0,0,0,0
10,15,2,0,0,0
10,7,2,0,0,0
10,2,0,0,0,0
10,15,2,0,0,0
10,7,2,0,0,0
7,22,18,0,0,0
7,2,4,18,0,0
7,2,22,18,0,0
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
31,33,29,12,0,0
31,33,29,10,12,0
31,30,33,29,12,0
32,26,18,16,11,0
32,26,18,3,16,11
32,26,18,28,16,11
32,26,18,16,11,0
32,26,18,3,16,11
32,26,18,28,16,11
31,33,29,12,0,0
31,33,29,10,12,0
31,30,33,29,12,0
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
30,33,0,0,0,0
30,31,33,0,0,0
30,35,33,0,0,0
31,1,0,0,0,0
31,33,1,0,0,0
31,30,33,1,0,0
31,1,0,0,0,0
31,33,1,0,0,0
31,30,33,1,0,0
30,33,0,0,0,0
30,31,33,0,0,0
30,35,33,0,0,0
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
4,18,27,17,0,0
4,18,22,17,0,0
4,2,22,17,0,0
1,33,22,18,26,32
1,33,29,10,24,32
1,33,29,10,8,32
1,33,22,18,26,32
1,33,29,10,24,32
1,33,29,10,8,32
4,18,27,17,0,0
4,18,22,17,0,0
4,2,22,17,0,0
18,4,0,0,0,0
18,26,4,0,0,0
18,28,4,0,0,0
24,10,2,22,17,0
24,10,7,22,17,0
24,32,26,18,27,17
20,9,29,33,1,0
20,24,10,29,33,1
20,24,10,7,33,1
