22,33,29,0,0,0,0
22,7,29,0,0,0,0
22,2,29,0,0,0,0
28,18,22,33,1,0,0
28,18,27,30,33,1,0
28,4,2,7,33,1,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
27,18,26,0,0,0,0
27,18,4,26,0,0,0
27,18,4,15,26,0,0
17,34,0,0,0,0,0
17,13,34,0,0,0,0
17,13,3,34,0,0,0
17,34,0,0,0,0,0
17,13,34,0,0,0,0
17,13,3,34,0,0,0
27,18,26,0,0,0,0
27,18,4,26,0,0,0
27,18,4,15,26,0,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
2,29,19,0,0,0,0
2,7,5,19,0,0,0
2,10,29,19,0,0,0
10,8,0,0,0,0,0
10,24,8,0,0,0,0
10,15,8,0,0,0,0
10,8,0,0,0,0,0
10,24,8,0,0,0,0
10,15,8,0,0,0,0
2,29,19,0,0,0,0
2,7,5,19,0,0,0
2,10,29,19,0,0,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
19,29,10,8,0,0,0
19,5,29,10,8,0,0
19,29,10,24,8,0,0
9,29,33,30,0,0,0
9,29,33,31,30,0,0
9,29,33,35,30,0,0
9,29,33,30,0,0,0
9,29,33,31,30,0,0
9,29,33,35,30,0,0
19,29,10,8,0,0,0
19,5,29,10,8,0,0
19,29,10,24,8,0,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
28,4,0,0,0,0,0
28,18,4,0,0,0,0
28,16,18,4,0,0,0
32,8,0,0,0,0,0
32,24,8,0,0,0,0
32,26,15,8,0,0,0
32,8,0,0,0,0,0
32,24,8,0,0,0,0
32,26,15,8,0,0,0
28,4,0,0,0,0,0
28,18,4,0,0,0,0
28,16,18,4,0,0,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
6,26,15,10,29,19,0
6,26,15,2,29,19,0
6,26,4,2,29,19,0
4,28,0,0,0,0,0
4,18,28,0,0,0,0
4,18,16,28,0,0,0
4,28,0,0,0,0,0
4,18,28,0,0,0,0
4,18,16,28,0,0,0
6,26,15,10,29,19,0
6,26,15,2,29,19,0
6,26,4,2,29,19,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
26,15,10,29,9,14,0
26,15,10,29,23,14,0
26,15,10,12,23,14,0
1,33,29,10,0,0,0
1,33,7,10,0,0,0
1,25,7,10,0,0,0
1,33,29,10,0,0,0
1,33,7,10,0,0,0
1,25,7,10,0,0,0
26,15,10,29,9,14,0
26,15,10,29,23,14,0
26,15,10,12,23,14,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
17,34,0,0,0,0,0
17,13,34,0,0,0,0
17,13,3,34,0,0,0
22,17,13,0,0,0,0
22,18,3,13,0,0,0
22,17,34,13,0,0,0
22,17,13,0,0,0,0
22,18,3,13,0,0,0
22,17,34,13,0,0,0
17,34,0,0,0,0,0
17,13,34,0,0,0,0
17,13,3,34,0,0,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
9,29,10,15,26,0,0
9,20,24,32,26,0,0
9,12,10,15,26,0,0
3,18,22,33,0,0,0
3,18,27,30,33,0,0
3,18,22,7,33,0,0
3,18,22,33,0,0,0
3,18,27,30,33,0,0
3,18,22,7,33,0,0
9,29,10,15,26,0,0
9,20,24,32,26,0,0
9,12,10,15,26,0,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
3,16,0,0,0,0,0
3,18,16,0,0,0,0
3,18,28,16,0,0,0
6,26,18,22,33,1,0
6,28,18,22,33,1,0
6,26,18,27,30,33,1
6,26,18,22,33,1,0
6,28,18,22,33,1,0
6,26,18,27,30,33,1
3,16,0,0,0,0,0
3,18,16,0,0,0,0
3,18,28,16,0,0,0
5,7,2,4,0,0,0
5,29,2,4,0,0,0
5,29,10,2,4,0,0
33,29,12,0,0,0,0
33,29,10,12,0,0,0
33,29,9,12,0,0,0
2,7,33,1,0,0,0
2,22,33,1,0,0,0
2,7,25,1,0,0,0
