51.1,80,73,19.9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.2,71,19.9,19.9,39.2,19.9,19.9,76,80,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.9,44.5,36.2,31.2,12.7,12.8,19.9,19.9,19.9,78,53.5,65.1,19.9,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.5,55.5,19,19.9,19.9,19.9,35.6,19,61.1,39.2,78,23.9,19,45.2,43.5,32.5,44.8,19,19.9,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.9,26.9,15.2,31.2,18,18,19.9,15.2,19.9,78,43,65.1,15.2,41,28.1,47.9,49,15.2,13.5,51.1,65,13.5,15.2,79,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6,37.5,12.6,19.6,16.3,16.2,41.8,12.7,43.5,46.5,78,41.5,12.6,19.9,14,18,50.2,12.7,26.7,45.4,61.4,19.9,12.7,79,44,71,75,12.7,85,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4,34,10.8,19.9,18,18,35.1,10.9,47,43,78,38,10.9,19.9,10.5,10.5,19.9,10.9,14.3,28,71,14.3,10.8,79,51.1,55,75,10.8,70.1,30.3,19.9,19.9,10.9,49,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,34,9.5,19.9,18,18,41.6,9.5,47,43,78,38,9.5,19.9,10.5,9.5,19.9,9.5,17,38.1,61,17,9.5,79,19.9,19.9,75,9.5,66.6,30.3,19.9,19.9,9.5,19,19.9,31.2,19.9,9.5,36.1,10.5,0,0,0,0,0,0,0,0,0,0
31.2,34.25,8.5,19.9,17.9,17.85,19.9,8.5,19.9,43.25,78,21.3,8.5,19.9,9.3,9.3,19.9,8.4,19.9,32.3,19.9,19.9,8.4,79,19.2,19.1,74.4,8.4,56.6,30.3,19.9,19.9,8.5,19.9,19.9,31.2,19.9,8.4,19.9,13.5,20.5,19.1,8.4,47.2,30.3,0,0,0,0,0
17.7,38,7.8,17.8,14.1,14.1,17.7,8.5,18.8,25.2,78,18.8,8.5,19.9,9.5,9.5,30.3,8.4,19.9,19.9,19.9,24.9,8.5,79,17.7,17.8,74,8.4,60.1,19.9,19.9,19.9,8.4,19.9,17.8,17.7,29.4,8.5,19.9,10,17,29.3,8.4,33.4,18.7,18.7,29.5,8.4,17.8,80
