6,19,4,80
29,18,3,80
17,25,4,73
10,6,3,79
23,17,6,85
23,17,5,79
10,6,3,72
17,25,4,76
9,1,4,80
13,18,4,83
13,18,6,86
9,1,4,81
17,25,6,78
21,13,3,75
25,4,4,78
25,4,5,77
21,13,4,79
17,25,4,79
26,14,4,80
4,12,5,77
4,12,5,76
26,14,4,73
17,25,3,80
7,22,4,79
25,5,3,84
25,5,4,79
7,22,5,75
17,25,5,75
18,33,3,85
3,21,3,83
3,21,3,77
18,33,3,75
17,25,3,72
12,28,4,86
5,25,4,84
5,25,3,79
12,28,3,78
17,25,4,77
20,25,5,83
27,19,4,76
27,19,4,82
20,25,5,77
17,25,3,81
2,12,3,73
33,14,4,79
33,14,4,76
2,12,3,72
17,25,3,81
6,17,4,83
23,12,5,80
