1,6,8,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,8,11,15,17,21,23,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,8,12,14,18,20,23,26,29,31,34,38,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,8,12,15,17,20,23,25,30,31,34,38,41,45,46,51,53,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,8,12,13,18,19,23,25,30,31,34,38,42,44,47,51,53,57,59,61,65,68,72,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,8,12,15,17,21,23,25,30,31,34,38,41,44,47,50,53,57,59,62,65,68,72,74,77,79,83,85,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,8,12,13,18,21,23,27,30,31,36,38,41,43,47,50,53,57,59,61,65,68,70,74,77,81,83,85,88,91,95,98,101,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,8,12,13,18,21,22,25,30,31,36,38,41,44,47,50,53,56,58,62,65,68,70,74,77,81,83,86,88,91,95,98,101,104,106,111,113,115,120,0,0,0,0,0,0,0,0,0,0
2,5,8,12,13,18,21,24,27,30,31,34,38,41,43,46,50,53,56,59,62,65,68,70,74,77,81,83,86,88,91,94,98,101,104,106,109,112,117,118,121,126,128,130,135,0,0,0,0,0
2,5,8,12,15,16,21,23,26,28,31,35,38,41,45,48,50,53,55,59,62,65,68,70,74,77,81,83,85,89,92,94,98,100,103,107,109,113,117,118,122,126,128,130,135,137,140,144,145,148
