75,81,76,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,62,18,5,15,73,74,76,77,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,38,70,74,75,73,47,3,49,18,79,5,3,43,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,14,3,71,75,14,74,3,4,66,79,77,66,10,3,3,5,4,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,71,3,74,68,75,5,3,4,76,79,5,65,6,3,3,71,8,77,14,5,79,5,72,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,71,3,5,74,14,74,3,15,76,79,5,3,14,3,8,5,4,77,3,5,79,5,67,6,84,71,50,73,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,71,3,74,75,73,5,3,4,76,79,5,3,6,3,3,5,4,63,3,11,79,5,77,3,81,71,4,7,3,8,22,57,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,81,3,74,75,73,4,3,13,71,79,5,3,6,3,3,9,49,9,3,5,77,5,71,79,6,77,4,5,3,3,3,5,9,70,76,68,3,7,74,0,0,0,0,0,0,0,0,0,0
6,71,3,5,73,75,74,3,4,76,79,6,47,6,3,3,5,4,76,3,5,3,5,77,79,8,71,4,5,3,3,3,5,4,77,76,3,3,76,4,78,5,4,81,70,0,0,0,0,0
9,71,3,15,75,73,8,3,4,45,79,5,3,6,3,3,5,4,4,3,5,3,5,71,3,81,77,4,5,3,7,3,5,4,76,83,65,3,8,4,75,74,4,81,72,37,76,5,71,78
