18,9,1,12
2,29,0,12
20,6,2,13
6,27,2,12
15,6,0,13
15,6,0,11
20,34,0,12
6,26,1,14
1,7,0,13
27,13,1,14
27,13,1,11
5,29,0,12
9,2,0,11
10,17,2,15
18,16,2,15
18,16,1,15
32,25,1,14
29,13,0,13
28,20,0,12
25,31,2,14
25,31,1,13
14,24,0,10
18,4,2,12
27,18,1,15
6,24,0,10
6,24,2,14
24,22,0,14
11,2,2,14
5,33,2,12
14,19,1,13
14,19,0,13
25,9,0,12
12,30,2,12
12,31,1,14
32,6,0,10
32,6,0,11
30,17,0,11
22,9,0,14
5,30,0,10
25,10,2,13
25,10,0,12
14,30,0,10
8,28,1,14
22,34,2,14
4,21,0,12
4,21,2,13
15,4,0,12
27,19,0,14
11,5,1,12
25,26,0,12
12,17,1,14
17,4,1,11
5,23,2,15
17,29,2,15
29,24,0,11
11,16,0,11
31,7,0,10
1,6,2,13
14,31,2,13
33,8,1,13
5,26,1,11
19,2,2,13
32,27,0,10
6,19,0,13
5,30,0,10
28,7,2,13
3,8,0,11
26,3,2,15
13,6,2,16
25,7,2,14
14,28,1,13
21,19,0,13
34,34,2,14
9,19,1,11
16,13,2,13
18,31,0,11
7,2,2,14
34,21,2,15
30,6,0,11
3,19,2,15
22,12,2,15
20,1,0,10
32,12,2,12
16,13,2,12
10,1,2,16
25,23,0,12
23,13,2,16
14,3,0,12
25,30,0,13
3,20,0,13
17,33,0,11
4,29,1,14
16,9,0,14
4,10,2,14
1,23,0,12
23,22,0,10
11,24,0,11
30,24,1,14
18,15,1,14
5,10,0,13
