18,31,2,14
22,27,2,15
16,4,1,14
22,17,1,13
21,27,2,15
21,27,2,16
32,8,2,14
16,22,1,14
5,8,0,12
17,14,1,15
17,14,1,12
15,18,1,14
32,16,1,13
15,10,2,15
31,12,1,12
31,12,1,12
13,6,0,13
28,16,2,16
14,20,1,11
18,25,2,14
18,25,1,11
12,9,2,14
8,11,0,11
11,3,0,11
12,27,2,13
12,27,2,12
28,10,2,14
30,10,1,11
16,5,0,11
1,31,0,14
1,31,1,15
11,31,0,10
25,21,2,14
17,23,0,11
5,16,2,16
5,16,2,16
20,26,2,14
32,21,0,13
16,10,0,14
16,8,1,12
16,8,0,12
2,6,1,12
16,28,1,15
23,22,0,13
34,12,2,15
34,12,1,11
32,20,2,12
11,26,2,15
28,18,0,11
23,5,1,13
8,16,0,12
1,14,2,12
16,30,1,11
27,28,0,13
30,21,1,13
12,18,2,12
25,5,0,13
24,33,2,15
3,5,1,11
1,10,1,12
31,29,1,15
8,24,2,16
14,22,0,14
16,7,0,10
17,10,1,15
14,1,1,12
32,30,2,16
5,25,1,11
34,13,1,14
2,14,1,12
15,14,1,12
25,24,2,15
23,33,2,14
24,32,0,14
11,21,2,16
11,14,1,15
3,27,2,14
11,15,1,14
24,27,2,13
33,29,2,15
10,29,2,12
13,32,1,13
4,22,1,12
6,22,2,12
24,5,2,13
31,33,2,12
13,27,1,12
15,17,2,14
8,14,2,15
32,17,2,16
31,14,1,12
13,11,0,10
12,8,2,14
18,19,1,15
14,23,2,12
14,29,0,10
10,22,0,12
2,29,0,14
26,32,2,16
34,16,1,11
