16,31,1,15
28,32,0,11
6,17,1,12
34,21,1,15
16,27,1,15
16,27,0,10
22,9,0,11
1,30,0,11
15,29,0,12
1,30,1,13
1,30,2,15
24,2,2,16
9,15,0,12
17,18,1,15
27,11,2,15
27,11,0,10
34,22,0,11
22,9,1,14
20,33,1,12
27,6,2,15
27,6,0,10
19,14,0,11
11,5,1,13
16,34,2,12
18,34,2,14
18,34,1,12
18,29,0,10
11,21,2,12
28,17,0,12
7,6,0,11
7,6,2,13
24,32,2,15
15,29,0,11
4,13,2,14
33,16,0,11
33,16,0,11
15,8,1,12
22,18,0,13
11,9,0,14
26,21,0,10
26,21,2,12
6,9,0,14
17,34,0,10
8,14,1,12
22,21,0,12
22,21,1,11
24,6,2,16
14,27,1,13
30,9,2,12
32,30,2,13
17,29,0,12
14,1,0,14
23,22,0,10
7,21,0,13
9,27,0,13
26,3,0,10
19,32,1,11
19,8,1,13
5,5,2,16
25,13,1,12
24,24,1,14
5,22,1,12
18,32,2,13
7,4,1,14
18,32,0,11
3,9,0,14
15,13,1,13
24,33,2,16
8,34,1,12
4,18,0,10
17,24,1,15
15,7,2,15
16,20,0,13
18,17,1,12
19,27,1,15
15,10,2,14
15,16,2,13
3,22,2,16
29,25,1,13
34,21,0,12
28,13,2,15
30,12,2,12
2,34,1,14
14,11,2,15
10,33,1,13
11,9,0,10
4,22,0,10
9,6,2,14
22,28,2,12
34,2,1,14
23,6,2,15
22,6,2,16
20,21,1,15
4,2,2,13
33,18,0,11
12,23,1,15
2,16,1,14
31,4,0,11
23,4,1,11
6,4,2,13
