13,32,0,13
22,11,0,13
34,7,2,14
3,19,1,14
32,4,0,11
32,4,2,15
1,28,1,12
29,14,0,12
18,34,2,14
1,25,0,14
1,25,0,12
1,13,0,13
20,10,0,10
3,11,0,11
5,7,0,12
5,7,2,16
7,34,2,14
21,31,2,12
3,32,2,16
13,3,1,13
13,3,2,15
17,1,2,13
33,13,0,13
19,32,2,15
17,29,2,13
17,29,0,11
20,13,0,10
15,21,0,13
16,24,1,12
9,19,0,14
9,19,2,12
18,7,0,12
32,21,2,14
13,18,1,13
32,14,1,13
32,14,2,13
3,18,0,12
11,18,2,15
26,29,0,13
15,17,0,12
15,17,2,12
20,18,1,11
32,24,2,13
8,7,0,10
31,30,2,14
31,30,2,15
16,20,0,13
13,17,2,16
32,5,0,10
18,22,0,11
7,2,1,13
16,18,1,14
19,14,2,13
9,27,2,12
4,28,1,12
33,28,2,14
29,21,2,15
10,4,1,13
7,14,0,14
26,33,1,14
25,16,0,14
24,10,1,13
4,21,2,13
10,6,0,10
5,18,1,12
20,1,2,14
9,17,0,10
11,33,1,12
16,12,0,12
23,14,0,14
13,32,0,13
8,14,2,15
6,17,0,13
26,6,0,13
12,2,0,11
21,22,2,15
25,16,0,13
23,12,1,11
29,19,1,14
30,26,1,15
24,32,1,12
25,32,2,13
2,32,1,14
23,17,2,16
8,13,0,12
26,6,1,13
17,33,2,13
8,10,0,11
34,9,1,11
7,8,2,14
31,19,1,11
34,34,0,10
30,20,0,11
8,10,0,14
4,7,0,10
24,24,1,15
17,27,0,11
34,21,1,13
34,28,2,15
10,22,1,11
