27,6,0,13
1,11,1,15
2,28,0,11
19,16,1,15
17,8,1,13
17,8,0,12
29,9,2,12
19,17,1,12
13,23,2,13
28,1,0,12
28,1,2,14
1,22,2,14
31,14,2,14
7,25,0,12
11,12,2,13
11,12,1,14
6,16,1,11
9,4,0,13
3,2,1,13
19,30,1,14
19,30,1,14
13,29,0,12
16,6,0,12
4,7,2,16
12,1,0,10
12,1,2,13
3,22,2,13
8,33,0,10
19,23,0,12
10,2,0,12
10,2,2,12
4,14,0,11
5,22,0,11
15,25,0,12
2,6,0,11
2,6,2,15
2,24,0,14
18,25,1,15
2,11,2,14
2,29,0,10
2,29,2,16
27,29,2,13
25,24,0,11
12,20,0,12
33,13,2,12
33,13,2,13
4,26,1,12
31,22,1,15
21,3,2,15
23,15,2,15
15,10,0,11
25,18,0,13
2,33,1,11
19,22,0,12
17,21,1,12
15,7,2,16
32,7,0,12
32,28,1,15
29,33,2,15
4,24,0,10
14,8,2,14
7,9,2,16
17,3,2,16
25,21,1,11
14,27,0,14
31,6,1,15
26,2,0,13
25,33,1,12
30,11,2,13
2,28,0,10
16,25,1,13
30,23,2,13
24,30,1,11
19,17,0,13
9,8,2,16
24,13,2,16
22,34,1,13
11,12,1,12
13,29,0,11
15,25,0,11
8,14,0,14
14,22,1,15
31,10,1,14
32,30,1,13
26,16,2,14
12,19,0,12
15,31,0,13
13,25,2,16
16,26,2,16
29,33,2,15
5,9,1,12
33,7,2,15
33,12,0,10
1,22,2,12
10,12,0,13
22,8,2,13
30,30,1,13
14,12,1,14
8,25,1,11
3,22,1,13
