11,20,1,15
14,11,2,12
11,9,0,14
1,17,2,12
2,31,1,15
2,31,0,14
4,8,2,13
13,31,0,11
29,17,1,11
13,32,2,14
13,32,2,13
33,22,0,11
27,20,0,10
19,21,2,13
33,6,1,14
33,6,1,13
8,24,2,14
30,11,2,14
17,5,1,14
4,1,0,10
4,1,2,13
27,34,1,14
31,8,0,13
10,34,1,14
6,30,0,11
6,30,0,10
5,12,2,15
17,15,0,13
6,30,2,16
9,19,1,14
9,19,0,14
20,32,0,14
23,4,1,12
31,7,1,14
11,4,2,13
11,4,1,12
27,2,1,13
32,29,1,15
28,18,2,16
23,30,1,14
23,30,2,12
32,4,1,14
11,2,1,11
9,31,0,12
23,4,1,13
23,4,1,14
13,26,0,10
24,23,2,13
19,27,1,12
8,16,1,12
28,31,2,15
2,15,1,13
6,33,1,12
11,2,0,10
23,5,0,11
6,15,1,12
1,12,1,11
32,2,0,14
33,8,2,16
25,17,1,15
25,16,0,11
31,17,2,13
3,22,2,14
2,17,1,13
18,16,2,16
16,34,2,13
18,3,1,15
11,8,0,14
25,6,0,12
34,10,2,15
18,5,0,14
20,11,2,12
25,17,0,13
10,12,0,13
6,12,2,13
33,4,2,13
18,5,1,12
30,16,1,15
23,20,1,12
17,30,1,11
17,23,0,14
7,24,0,12
9,33,1,14
12,16,0,10
7,6,0,11
3,10,2,13
31,24,2,15
15,34,2,12
2,1,0,14
9,32,2,12
9,34,1,13
10,30,1,12
7,22,0,14
28,2,0,12
16,27,2,15
27,21,1,11
8,31,0,14
9,3,0,11
6,32,1,14
2,11,1,11
