14,4,1,12
2,27,1,13
24,2,1,15
11,7,0,14
21,11,2,14
21,11,2,12
24,31,2,13
13,16,2,12
32,2,0,13
14,16,2,14
14,16,2,15
11,10,1,13
21,14,1,14
22,33,2,12
4,16,0,13
4,16,1,11
25,5,1,13
34,17,1,13
30,26,1,13
30,22,1,11
30,22,1,11
29,16,0,13
12,33,2,13
2,9,0,14
22,25,0,11
22,25,0,12
7,26,2,13
14,15,1,12
33,3,2,16
8,11,0,13
8,11,1,14
19,30,2,12
13,7,2,15
31,8,2,13
8,20,2,12
8,20,2,16
21,20,1,14
20,16,2,13
18,9,0,13
2,25,1,12
2,25,2,12
20,2,1,11
21,8,2,13
21,29,2,15
15,22,1,14
15,22,2,15
12,9,1,11
14,31,2,13
20,2,2,16
19,10,0,10
26,31,2,12
13,26,2,13
8,11,1,12
28,31,2,15
7,33,1,15
18,9,2,14
25,13,1,15
32,10,0,14
3,23,2,15
27,7,1,12
28,16,1,14
10,33,1,15
4,20,0,13
18,30,1,15
29,5,0,12
5,5,0,10
30,23,0,14
10,18,1,13
21,20,0,13
26,20,1,15
1,29,1,13
10,28,1,12
2,26,1,15
11,34,0,14
2,4,0,12
8,27,0,14
26,19,0,12
6,1,0,13
30,15,0,11
14,3,1,13
32,17,1,12
33,16,0,12
34,27,1,13
22,32,2,16
17,26,2,15
9,29,0,11
7,9,2,12
25,28,1,12
12,1,1,14
26,9,0,13
29,20,1,12
31,4,0,13
23,5,2,15
16,5,0,13
24,15,0,14
10,15,1,14
14,28,2,15
8,14,2,16
23,24,0,14
30,5,0,14
