20,14,1,14
3,29,2,12
4,12,0,12
17,2,0,11
5,24,1,13
5,24,2,12
27,34,0,12
9,31,1,15
32,30,0,14
16,15,1,13
16,15,1,15
16,19,2,14
26,14,2,16
23,29,2,12
2,23,0,14
2,23,1,14
11,17,2,15
24,28,2,15
13,22,0,10
25,18,2,14
25,18,1,14
24,15,0,14
15,10,2,12
16,30,0,10
27,17,2,12
27,17,0,12
7,28,0,12
30,12,1,12
30,1,2,16
12,29,0,12
12,29,2,15
25,30,0,14
32,2,2,14
16,18,0,10
16,31,1,14
16,31,0,10
17,33,1,12
20,27,1,11
17,9,0,13
26,11,1,11
26,11,0,11
7,17,0,13
12,31,1,12
15,7,1,15
13,21,2,16
13,21,1,13
25,28,2,12
13,30,0,14
20,2,0,11
1,18,2,15
1,27,2,15
14,34,2,16
9,7,0,13
18,17,2,13
4,24,0,10
23,5,2,13
12,5,0,13
28,21,0,12
12,28,2,13
11,13,2,14
22,10,2,16
3,5,1,11
17,4,2,16
25,32,1,15
24,1,1,12
28,34,0,12
29,4,2,14
1,3,2,14
33,25,1,13
32,15,2,15
10,6,0,14
29,10,2,13
19,24,0,10
27,34,0,12
31,14,0,10
19,3,1,11
1,33,0,11
26,7,0,10
31,14,1,15
20,5,2,12
12,4,0,13
9,9,2,16
26,18,2,16
2,18,2,14
16,3,1,15
26,26,1,12
24,26,0,14
18,12,0,11
15,6,2,15
24,19,1,11
6,27,1,15
19,24,1,11
19,24,1,11
8,28,2,13
7,22,2,12
22,19,1,11
32,17,0,12
4,2,2,14
34,6,2,14
17,20,0,11
