78,75,77,77,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,75,74,19.9,70.1,19.9,76,69,16,70.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,75,19.9,19.9,19.9,68.1,14,19.9,19.9,19.9,50.1,74,25.3,75,70.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,71,19.9,44.2,76,14,19.9,41.2,19.9,19.9,50.2,23.9,34.2,19.9,19.9,19.9,56.1,19.9,76,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,71,34.2,15,19.9,68.1,29.2,19.9,19.9,19.9,19.9,23,19.9,19.9,71,19,64.1,22.2,19.9,80,78,19.9,19.9,53.2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,71,19.9,19.9,68.1,19.9,44.2,18.5,18.5,50.2,19.9,25.3,19.9,40,19.9,19.9,44,19.9,18,80,74,18,18.5,57,32,76,51,18.5,73,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,71,14.8,19.9,68.1,19.9,32.2,14.8,19.9,31.9,19.9,20.3,15,15,54.1,16,15,14.9,14.2,80,78,14.8,14.9,66,46,76,78.8,14.8,77,18.8,26,73,14.8,20.2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.3,71,12.9,26,19.9,68.1,27,12.9,26.4,57.4,19.9,19.9,14.8,16.9,12.7,31,16.8,14.8,7.7,80,74,10,12.9,75.3,19.9,56.1,56.3,14.8,77,19.7,19,73,14.8,14.8,42.3,28.7,14.8,14.8,71,16,0,0,0,0,0,0,0,0,0,0
52.8,71,12.4,9.3,27.1,19.9,9.5,12.3,24.1,19.9,56.1,19.9,13.7,15.8,65.2,14,15.4,13.6,11.4,80,74,11.4,12.3,38.9,56.1,19.9,19.9,13.7,77,19.4,19.3,73,12.4,13,40.7,19.9,13,12.3,60.1,19.9,30.1,68.6,12.3,11.4,43,0,0,0,0,0
48.2,71,12.3,18.3,27.1,19.9,18.3,12.3,19.85,56.1,19.9,19.8,11.3,17.9,14,47.4,17.9,12.3,9.6,80,74,10,11.3,34.7,19.9,56.1,24,12.3,77,11.55,11.45,73,11.4,10.8,20.3,19.9,10.85,11.35,71,18.3,16,75,12.4,9.6,19.9,23.1,9.6,12.4,50,15.55
