13,10,10,78
25,7,8,75
20,33,7,77
23,26,6,78
21,15,8,82
21,15,7,75
23,26,8,79
20,33,8,72
33,24,5,84
32,19,8,80
32,19,5,77
33,24,10,84
20,33,7,79
25,13,9,75
14,10,7,71
14,10,5,71
25,13,5,78
20,33,9,75
25,10,6,82
19,5,8,80
19,5,5,78
25,10,10,81
20,33,5,76
26,7,8,79
21,25,5,72
21,25,8,86
26,7,8,85
20,33,8,83
28,16,5,77
12,16,7,77
12,16,6,78
28,16,9,73
20,33,8,85
25,9,5,81
25,17,6,77
25,17,10,81
25,9,7,76
20,33,5,76
2,6,5,88
34,32,7,82
34,32,8,75
2,6,5,82
20,33,6,76
24,25,7,88
21,3,9,84
21,3,9,85
24,25,5,83
20,33,5,81
16,17,7,74
25,32,5,87
