78,75,77,77,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,75,74,14,82,8,76,72,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,75,7,10,80,10,8,60,8,66,76,10,74,75,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,71,7,13,82,8,12,8,58,8,6,10,67,9,64,71,67,9,76,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,71,49,15,82,7,56,8,23,8,5,48,7,9,71,19,75,9,14,80,78,10,5,79,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,71,51,6,81,7,68,56,5,71,5,18,7,9,14,10,40,9,26,80,74,10,5,51,67,76,57,8,73,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,71,7,21,13,75,74,22,5,8,5,58,7,12,11,50,5,9,6,80,78,10,5,79,5,76,85,8,77,13,14,73,28,48,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,71,7,6,81,7,28,11,54,36,43,10,7,9,50,11,5,9,6,80,74,10,5,22,5,76,85,27,77,7,12,73,8,5,11,57,44,5,71,70,0,0,0,0,0,0,0,0,0,0
64,71,34,6,8,39,8,8,43,8,71,10,23,9,11,70,6,9,6,80,74,10,5,24,5,71,21,8,77,25,6,73,8,31,66,10,7,5,75,9,50,71,6,7,43,0,0,0,0,0
69,71,7,12,65,7,8,8,5,71,5,63,7,9,14,64,5,9,6,80,74,10,5,73,68,8,83,8,77,7,6,73,8,5,6,56,38,5,71,10,9,15,6,7,9,9,5,5,74,5
