71,77,83,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,83,17,3,70,80,77,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,79,9,3,70,17,15,76,79,3,3,75,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,74,79,20,8,4,10,77,4,68,3,3,4,73,81,78,9,9,73,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71,75,16,3,4,4,77,4,4,71,71,8,12,81,78,78,4,24,75,85,3,5,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,77,3,82,3,70,4,3,4,4,5,3,13,6,81,78,3,73,3,73,72,17,74,13,71,3,4,3,78,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,3,5,3,4,4,3,67,56,35,3,4,5,81,78,3,66,71,73,75,3,16,6,4,3,70,3,12,18,15,78,74,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,73,11,11,3,67,4,3,4,4,3,70,4,5,81,78,3,4,46.5,15,73,26.5,5,54.5,22,3,5,3,78,45.5,28.5,12,74,5,46,48.5,3,65,27.5,79,0,0,0,0,0,0,0,0,0,0
66,77,9,5,41.5,4,29.5,3,4,11,3,3,4,5,81,78,3,4,72,15,73,3,65,4,4,3,53.5,3,78,24.5,41.5,12,74,5,43.5,71,3,4,5,8,82,18.5,3,4,77,0,0,0,0,0
3,72,55,12,3,70,4,3,4,4,3,3,4,5,81,78,8,4,3,73,11,75,74,78,4,16,4,3,78,4,9,12,16,5,42,71,3,4,5,65,13,4,3,60,77,76,4,3,85,85
