26,15,29,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,15,29,19,14,18,11,22,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,15,29,19,14,18,11,22,27,22,27,14,25,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,15,29,19,14,18,11,22,27,22,27,14,25,13,23,10,30,10,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,15,29,19,14,18,11,22,27,22,27,14,25,13,23,10,30,10,19,13,24,25,13,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,15,29,19,14,18,11,22,27,22,27,14,25,13,23,10,30,10,19,13,24,25,13,22,16,13,10,16,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8,29,19,14,18,11,22,25,22,27,14,25,13,23,10,30,10,19,13,24,25,9,9,16,13,10,16,25,24,29,10,24,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,15,29,19,14,18,11,22,23,22,27,14,25,13,23,10,30,10,19,13,24,25,13,11,16,13,10,16,21,24,29,12,24,6,10,11,11,17,12,2,0,0,0,0,0,0,0,0,0,0
19,13,28,19,14,18,8,22,10,22,27,14,25,13,23,10,30,10,19,13,18,25,13,22,16,13,10,16,16,10,29,11,24,5,10,11,11,17,12,2,19,16,18,25,21,0,0,0,0,0
13,13,27,19,14,18,11,22,27,22,27,14,25,13,23,10,30,10,19,13,24,25,10,9,16,13,10,16,3,10,29,10,24,16,10,11,11,17,12,2,19,16,18,25,21,19,17,25,24,19
