1,4,7,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,8,10,13,16,21,22,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,7,10,13,16,21,24,25,28,31,34,37,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,8,10,13,16,21,22,26,28,31,34,37,40,43,46,50,52,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,12,13,16,21,22,26,29,33,36,37,40,43,46,50,52,55,58,61,64,69,70,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,8,11,13,16,21,24,25,28,33,36,37,40,43,46,49,54,55,58,61,66,68,71,73,76,80,82,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,12,13,17,21,24,25,29,33,36,37,40,43,46,50,52,55,58,61,66,67,71,75,76,80,82,85,90,92,95,97,101,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,8,11,15,16,21,24,25,29,33,36,37,40,44,47,51,54,57,59,61,66,68,71,73,76,80,83,85,90,92,96,97,102,103,106,109,112,116,119,0,0,0,0,0,0,0,0,0,0
1,6,7,11,15,16,21,24,25,29,33,36,38,40,44,46,50,54,57,59,61,66,67,71,73,76,79,83,87,90,92,96,97,102,104,106,110,112,116,118,121,125,127,130,133,0,0,0,0,0
1,6,7,11,13,18,21,24,25,29,33,36,38,40,44,47,50,54,57,58,61,66,67,71,73,76,79,83,87,90,92,95,97,101,104,107,111,114,117,119,123,125,128,130,133,136,141,144,147,150
