1,4,7,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,10,13,17,19,22,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,8,10,13,17,19,24,27,29,32,34,37,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,8,10,13,16,19,24,27,29,32,36,39,41,43,47,49,52,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,8,10,13,16,19,22,27,29,32,34,39,41,43,47,50,52,57,58,61,65,67,72,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,8,10,13,16,19,24,27,29,32,36,39,41,43,47,49,52,56,60,61,65,67,70,73,76,81,82,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,8,10,13,16,19,22,27,29,32,36,39,41,43,47,50,52,56,60,61,65,67,70,73,76,81,82,87,88,91,94,97,101,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,9,10,13,16,19,24,27,29,32,36,37,41,43,47,50,52,57,58,61,65,67,72,73,76,79,82,87,88,91,94,98,101,104,106,111,114,116,119,0,0,0,0,0,0,0,0,0,0
2,4,8,11,13,16,19,24,26,28,32,36,38,41,43,47,50,52,57,58,63,66,67,70,74,78,81,83,86,89,93,96,98,101,103,106,110,114,116,120,121,125,127,131,133,0,0,0,0,0
2,4,8,12,13,16,19,24,26,29,32,35,38,41,43,47,50,52,57,58,61,66,67,70,74,78,81,82,86,88,93,95,98,101,104,106,109,113,116,120,121,125,127,130,134,137,140,143,145,149
