11,22,19,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,19,24,26,29,22,10,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,19,24,26,29,22,10,27,29,13,26,21,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,19,21,26,29,22,10,27,29,11,28,21,22,28,23,5,23,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,22,19,8,26,29,22,10,27,29,5,28,21,22,28,23,18,23,23,12,21,12,19,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22,19,16,26,29,22,10,22,29,5,21,18,16,28,23,10,23,23,12,21,12,20,6,5,8,10,17,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22,19,8,26,29,22,10,21,27,5,3,18,16,28,23,18,23,23,12,21,12,20,6,5,8,11,17,11,15,18,4,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22,19,8,26,26,22,5,26,27,5,3,10,22,28,23,18,23,23,12,21,12,20,6,5,8,16,17,9,15,2,4,10,12,4,22,9,17,23,14,0,0,0,0,0,0,0,0,0,0
8,22,19,8,21,29,22,10,21,21,11,5,18,17,19,23,18,23,23,12,9,7,20.5,5,5,8,10,17,5,13,2,2,10,12,7.5,22,14,12,23,12,24,22,14,13.5,20,0,0,0,0,0
8,22,19,11,21,29,16,10,20,8,5,3,13,17,20,16,15,23,21,11,9,7,19,4,5,8,10,17,7,15,3,8,10,12,4,22,14,15,23,15,24,20,11,15,20,9,7,12,8,4
